content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c19,s1,0.007778;0.007704;0.007937;0.007508;0.008411;0.008270;0.007728;0.007294;0.009328;0.008154;0.007829;0.007749;0.007623;0.008149;0.007760;0.007706,----,0.303924;0.391010;0.343988;0.026572;0.529190;0.586653;0.518119;0.000000;1.000000;0.594193;0.535733;0.125327;0.220363;0.519274;0.289951;0.407234
c19,s10,0.005237;0.004647;0.005046;0.005044;0.004948;0.004640;0.004814;0.004992;0.005248;0.004788;0.005080;0.004926;0.004947;0.004825;0.005180;0.004869,----,0.824007;0.290778;0.777177;0.289117;0.779469;0.250291;0.470602;0.360914;0.985905;0.622727;1.000000;0.102256;0.035514;0.000000;0.170686;0.193731
c19,s11,0.003653;0.003640;0.003663;0.003903;0.004058;0.003842;0.004171;0.004035;0.003791;0.003914;0.003860;0.003722;0.003783;0.003700;0.003726;0.003731,----,0.463674;0.551539;0.389324;0.321856;1.000000;0.565796;0.711542;0.423432;0.767793;0.808606;0.331825;0.000000;0.477234;0.593263;0.278245;0.200331
c19,s12,0.010240;0.009819;0.010235;0.010400;0.010090;0.010382;0.010289;0.009751;0.010499;0.010205;0.009923;0.009922;0.010014;0.009504;0.010356;0.010194,----,0.575113;0.490518;0.771057;0.421804;0.442594;0.819468;0.735270;0.000000;1.000000;0.519478;0.201697;0.294332;0.492684;0.193955;0.545867;0.550422
c19,s13,0.012595;0.012794;0.012456;0.012286;0.012849;0.012707;0.012534;0.012326;0.012944;0.012961;0.012967;0.012589;0.012959;0.012979;0.013127;0.012356,----,0.747216;0.805322;0.736641;0.426820;0.798521;0.778142;0.729388;0.357084;1.000000;0.744724;0.622946;0.507033;0.868613;0.809760;0.942370;0.000000
c19,s14,0.005596;0.006126;0.005958;0.005751;0.005516;0.006276;0.005338;0.006083;0.005965;0.005773;0.005463;0.005537;0.005829;0.006062;0.005600;0.005532,----,0.313562;1.000000;0.844872;0.130700;0.231489;0.547554;0.243371;0.422962;0.722877;0.415018;0.000000;0.227011;0.807749;0.941157;0.269025;0.363576
c19,s15,0.007476;0.007653;0.007435;0.007319;0.008255;0.007235;0.007591;0.007854;0.008000;0.007668;0.008036;0.007785;0.007373;0.007729;0.007348;0.007428,----,0.076951;0.553800;0.503004;0.000000;1.000000;0.474272;0.653279;0.582507;0.612410;0.699326;0.999359;0.441015;0.261800;0.548160;0.217377;0.489789
c19,s16,0.006616;0.006723;0.007298;0.006396;0.006345;0.006272;0.006578;0.007491;0.006537;0.007598;0.006910;0.006761;0.006655;0.006718;0.006496;0.006294,----,0.493286;0.428952;0.667352;0.000000;0.139884;0.264600;0.524119;0.779580;0.268301;1.000000;0.649160;0.392483;0.440269;0.554383;0.283197;0.206095
c19,s17,0.005708;0.005357;0.005551;0.005455;0.005474;0.005764;0.005504;0.005819;0.005847;0.005975;0.006174;0.007545;0.005625;0.005594;0.005375;0.005653,----,0.226936;0.416172;0.438811;0.018080;0.245583;0.472007;0.410449;0.398492;0.609899;0.507748;0.716632;1.000000;0.376843;0.537591;0.000000;0.131764
c19,s18,0.007545;0.006742;0.007156;0.006875;0.006744;0.007793;0.007707;0.006875;0.007941;0.008335;0.007180;0.007093;0.008049;0.008235;0.008384;0.008489,----,0.488924;0.173821;0.527553;0.037655;0.011634;0.284130;0.702895;0.181827;0.980536;0.779065;0.000000;0.372494;0.727377;0.766982;0.516918;1.000000
