content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c13,s1,0.008335;0.007778;0.008188;0.007737;0.008211;0.008343;0.007921;0.007546;0.009498;0.008046;0.008203;0.007841;0.007939;0.008119;0.007901;0.007881,----,0.407982;0.358239;0.519324;0.084274;0.567095;0.503409;0.352403;0.281473;1.000000;0.415832;0.218909;0.160460;0.265409;0.539244;0.355604;0.000000
c13,s10,0.004927;0.004351;0.004844;0.004709;0.004652;0.004340;0.004517;0.004922;0.005225;0.004651;0.004584;0.004453;0.004781;0.004549;0.004996;0.004727,----,0.597569;0.000000;0.417230;0.233629;0.693330;0.245723;0.434980;0.741645;0.940253;1.000000;0.617593;0.244814;0.667918;0.632938;0.969918;0.552585
c13,s11,0.003124;0.003181;0.003132;0.003238;0.003341;0.003257;0.003533;0.003207;0.003287;0.003113;0.003089;0.003174;0.003240;0.003230;0.002948;0.003051,----,0.511479;0.301141;0.309765;0.552825;0.591168;0.474274;0.809194;0.705814;0.959949;0.796918;0.000000;0.672419;0.627568;1.000000;0.645950;0.448990
c13,s12,0.008564;0.008274;0.008738;0.009247;0.008546;0.008397;0.008787;0.008315;0.008850;0.009199;0.008442;0.008639;0.008591;0.008369;0.008614;0.008619,----,1.000000;0.531166;0.771610;0.980775;0.547940;0.000000;0.223805;0.346831;0.854827;0.954864;0.037703;0.510916;0.534577;0.553370;0.411047;0.447468
c13,s13,0.010728;0.011158;0.010592;0.010428;0.010857;0.010564;0.011228;0.010631;0.011389;0.011678;0.010774;0.011248;0.011184;0.011853;0.011515;0.010821,----,0.154584;0.352128;0.216499;0.009428;0.570444;0.134364;0.929091;0.039680;0.680578;0.897126;0.461438;0.425375;0.005895;0.731247;1.000000;0.000000
c13,s14,0.005940;0.005752;0.006573;0.005742;0.006245;0.005989;0.005707;0.005785;0.006577;0.006306;0.005647;0.005784;0.005833;0.006742;0.006660;0.005648,----,0.510252;0.000000;0.616283;0.263535;0.759690;0.415261;0.207878;0.563074;0.923781;0.511633;0.155010;0.436532;0.373541;1.000000;0.993717;0.240765
c13,s15,0.007900;0.007573;0.007326;0.007906;0.008107;0.007562;0.007708;0.007895;0.008080;0.008050;0.008006;0.007670;0.008080;0.008206;0.007724;0.007689,----,0.374307;0.228435;0.000000;0.349546;0.824727;0.467665;0.843675;0.495017;0.783628;1.000000;0.675907;0.034350;0.641788;0.980099;0.429003;0.334565
c13,s16,0.004516;0.004755;0.004762;0.004702;0.004364;0.004496;0.004580;0.005254;0.004602;0.006111;0.004833;0.004783;0.004524;0.004876;0.004528;0.004687,----,0.037704;0.288026;0.294642;0.049401;0.328478;0.000000;0.132615;0.813259;0.366645;1.000000;0.514447;0.663690;0.083905;0.566746;0.494813;0.464264
c13,s17,0.006110;0.005831;0.005948;0.005786;0.005922;0.006186;0.006027;0.006139;0.006088;0.006243;0.006191;0.007247;0.005927;0.005853;0.005722;0.006008,----,0.259701;0.000000;0.115860;0.054735;0.501639;0.232030;0.327056;0.360112;0.571904;0.536905;0.252502;1.000000;0.328884;0.370214;0.143787;0.073138
c13,s18,0.008079;0.007096;0.006835;0.007372;0.006923;0.006849;0.007423;0.007024;0.007145;0.007665;0.008002;0.007677;0.007401;0.006808;0.009650;0.010782,----,0.368744;0.099358;0.099179;0.213882;0.094700;0.166206;0.376804;0.118825;0.153368;0.342876;0.452515;0.322434;0.000000;0.118637;0.764973;1.000000
c13,s19,0.003697;0.003706;0.003513;0.003630;0.003805;0.003551;0.003724;0.003664;0.003755;0.003866;0.003742;0.003677;0.003839;0.003548;0.003741;0.003856,----,0.330052;0.155725;0.194475;0.072793;0.478898;0.003938;0.534466;0.269318;0.452538;0.846277;0.465166;0.349149;0.000000;0.106678;1.000000;0.477715
c13,s2,0.005108;0.005008;0.005080;0.005094;0.005023;0.004987;0.005225;0.004940;0.005196;0.004893;0.005176;0.004965;0.004995;0.005166;0.005137;0.005263,----,0.225366;0.000000;0.472771;0.732968;0.450759;0.263029;0.323046;0.451981;0.768726;0.460930;0.575154;0.560192;0.067328;0.960244;1.000000;0.638830
c13,s20,0.003076;0.003416;0.003236;0.003279;0.003165;0.003135;0.002812;0.004022;0.003090;0.003066;0.003208;0.004205;0.003359;0.003477;0.003402;0.003217,----,0.000000;0.256020;0.037410;0.118202;0.473089;0.526348;0.295885;1.000000;0.388838;0.456207;0.511745;0.970031;0.287298;0.644523;0.779727;0.401523
c13,s21,0.004102;0.003994;0.004156;0.003997;0.004977;0.004173;0.003957;0.004240;0.004461;0.004148;0.003922;0.004702;0.004067;0.004216;0.003631;0.004290,----,0.287029;0.259315;0.421240;0.179847;1.000000;0.660751;0.323142;0.196112;0.534928;0.535067;0.168347;0.725566;0.000000;0.476365;0.175291;0.484304
c13,s22,0.007527;0.005990;0.005956;0.005974;0.007428;0.005928;0.005624;0.005868;0.006655;0.006072;0.005949;0.006722;0.006380;0.006206;0.006118;0.005951,----,0.831401;0.000000;0.024032;0.194388;1.000000;0.143751;0.171688;0.135801;0.662623;0.447978;0.360544;0.664053;0.435092;0.382813;0.493635;0.153957
c13,s23,0.005523;0.005545;0.005156;0.005097;0.005484;0.005679;0.005289;0.005669;0.005928;0.005725;0.005727;0.006532;0.006298;0.005826;0.006289;0.006142,----,0.025957;0.146776;0.000000;0.042250;0.277839;0.285836;0.136050;0.365405;0.549707;0.365468;0.157651;0.924448;0.392910;0.585847;1.000000;0.291571
