content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c5,s1,0.007294;0.006829;0.007011;0.006816;0.007392;0.007248;0.006707;0.006908;0.008523;0.007306;0.007319;0.007003;0.006820;0.006945;0.006954;0.006959,----,0.892950;0.674911;1.000000;0.600655;0.746855;0.897439;0.441170;0.506388;0.923802;0.408907;0.217046;0.000000;0.476138;0.479664;0.164758;0.447066
c5,s10,0.005014;0.004186;0.004933;0.004909;0.004642;0.004338;0.004572;0.004806;0.005255;0.004354;0.004345;0.004827;0.004923;0.004538;0.004699;0.004689,----,1.000000;0.342543;0.750988;0.785036;0.436753;0.283965;0.470630;0.513433;0.720943;0.229471;0.016041;0.456865;0.540648;0.000000;0.114985;0.496353
c5,s11,0.002861;0.002864;0.002876;0.002891;0.003212;0.002999;0.003238;0.003006;0.003165;0.003217;0.003082;0.003188;0.003013;0.003066;0.002860;0.003006,----,0.684179;0.954847;0.829453;0.902169;0.902380;1.000000;0.739417;0.986793;0.568051;0.375081;0.000000;0.603794;0.836701;0.975411;0.136164;0.235208
c5,s12,0.008870;0.008543;0.008840;0.009024;0.008576;0.008738;0.008940;0.008337;0.008981;0.008831;0.008699;0.008516;0.008659;0.008484;0.008821;0.008853,----,0.980348;0.702205;0.851502;1.000000;0.799914;0.536613;0.636987;0.663286;0.607852;0.025995;0.000000;0.639645;0.819183;0.471694;0.524762;0.731577
c5,s13,0.009694;0.009603;0.009708;0.009872;0.009829;0.009683;0.009895;0.009834;0.010019;0.010235;0.009771;0.009691;0.009837;0.010092;0.010298;0.009701,----,0.996288;0.764017;0.922426;1.000000;0.937467;0.843791;0.600298;0.772433;0.808134;0.796090;0.000000;0.378141;0.910475;0.946590;0.903843;0.514206
c5,s14,0.005646;0.005773;0.005841;0.005891;0.005524;0.005896;0.005259;0.005723;0.005794;0.005710;0.005417;0.005417;0.005612;0.006037;0.005931;0.005472,----,0.796094;0.871625;0.949757;1.000000;0.583986;0.740001;0.261197;0.758617;0.714148;0.476976;0.000000;0.414078;0.794823;0.937963;0.738459;0.664672
c5,s15,0.006911;0.006922;0.006650;0.007097;0.007370;0.006801;0.007011;0.007163;0.007345;0.006998;0.007174;0.007030;0.006995;0.007350;0.006949;0.007029,----,0.717326;0.877383;0.438433;0.973529;0.795297;1.000000;0.597645;0.942042;0.520686;0.036078;0.244378;0.665715;0.654716;0.754996;0.241185;0.000000
c5,s16,0.004804;0.005540;0.005323;0.005269;0.004941;0.004962;0.004795;0.005387;0.004928;0.005607;0.005023;0.005049;0.004868;0.004891;0.004745;0.005071,----,0.578673;1.000000;0.790036;0.826355;0.536898;0.398491;0.000000;0.517492;0.580991;0.262359;0.298522;0.628586;0.344308;0.168763;0.214086;0.437932
c5,s17,0.005477;0.005346;0.005434;0.005463;0.005193;0.005473;0.005504;0.005648;0.005064;0.005696;0.005521;0.005628;0.005423;0.005496;0.005409;0.005533,----,1.000000;0.801978;0.848370;0.908937;0.808012;0.922756;0.931458;0.926382;0.517383;0.000000;0.175179;0.916441;0.594277;0.584281;0.538013;0.895719
c5,s18,0.006378;0.005485;0.005379;0.005567;0.005717;0.005921;0.006541;0.005456;0.005824;0.006501;0.006256;0.005710;0.006412;0.005791;0.007757;0.007731,----,0.789817;0.498158;0.572260;0.506469;0.512623;0.322379;0.977121;0.415206;0.273184;0.081719;0.086130;0.000000;0.740069;0.169510;0.905048;1.000000
