content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c31,s1,0.008014;0.006888;0.008052;0.007252;0.007661;0.007349;0.006964;0.006982;0.009409;0.007279;0.007617;0.007385;0.007409;0.007075;0.007160;0.007272,----,0.454023;0.000000;0.740677;0.085884;0.639026;0.553166;0.249415;0.098563;1.000000;0.522141;0.576120;0.649115;0.085299;0.223297;0.304013;0.609780
c31,s10,0.004974;0.004357;0.004871;0.004938;0.004696;0.004509;0.004458;0.004884;0.005186;0.004480;0.004626;0.004654;0.004970;0.004737;0.004656;0.004659,----,0.148978;0.000000;0.453203;0.478656;0.476501;0.597973;0.429951;0.196288;0.838257;0.638688;0.817546;0.315422;0.287057;0.830638;1.000000;0.952747
c31,s11,0.003006;0.003116;0.002988;0.003104;0.003293;0.003182;0.003239;0.003255;0.003114;0.003322;0.003167;0.003047;0.003157;0.003167;0.003262;0.003046,----,0.000000;0.461066;0.389183;0.368660;0.722145;0.996097;0.747281;0.584082;0.315589;0.974380;0.810020;0.823574;0.527440;0.738740;1.000000;0.655787
c31,s12,0.006938;0.006655;0.007045;0.007169;0.006757;0.006840;0.007107;0.006809;0.006840;0.007014;0.006712;0.006840;0.006798;0.006538;0.006957;0.006986,----,0.121800;0.114292;0.392967;0.372545;0.174152;0.715897;0.440797;0.245917;0.073214;0.914840;0.508604;0.800266;0.000000;0.562432;1.000000;0.915933
c31,s13,0.008020;0.008269;0.007991;0.008145;0.008195;0.007902;0.008175;0.008067;0.008385;0.008302;0.008446;0.008043;0.008410;0.008419;0.009448;0.008092,----,0.310160;0.246844;0.236652;0.335136;0.269820;0.309689;0.338107;0.249340;0.000000;0.559902;0.550740;0.448316;0.384418;0.638022;1.000000;0.484374
c31,s14,0.005625;0.005563;0.005439;0.005742;0.005459;0.006005;0.005401;0.005626;0.005718;0.005409;0.005409;0.005631;0.005595;0.006526;0.006024;0.005682,----,0.000000;0.335018;0.427911;0.470394;0.254576;0.719002;0.213019;0.233775;0.180454;0.560688;0.528015;0.461083;0.142949;1.000000;0.849263;0.625017
c31,s15,0.006605;0.006740;0.006673;0.006616;0.006876;0.006710;0.006995;0.006753;0.007045;0.006847;0.006957;0.006927;0.006844;0.007153;0.006893;0.006891,----,0.319128;0.322800;0.091111;0.280878;0.697536;0.807060;0.995030;0.343144;0.262431;0.948448;0.942658;0.766713;0.000000;1.000000;0.783733;0.756294
c31,s16,0.004344;0.004574;0.004630;0.004383;0.004213;0.004173;0.004339;0.004919;0.004207;0.005145;0.004509;0.004537;0.004467;0.004340;0.004266;0.004221,----,0.473948;0.389777;0.590209;0.786310;0.259225;0.313255;0.000000;0.294477;0.230507;1.000000;0.743426;0.485104;0.323942;0.712513;0.728937;0.706810
c31,s17,0.004941;0.004914;0.004874;0.004798;0.004930;0.005088;0.004986;0.004933;0.004997;0.005028;0.004979;0.006452;0.004866;0.004932;0.004835;0.005108,----,0.410208;0.522344;0.500818;0.435531;0.428243;0.593310;0.359143;0.491495;0.237565;0.679367;0.603770;1.000000;0.000000;0.678091;0.683752;0.741932
c31,s18,0.006290;0.004906;0.005025;0.005319;0.004947;0.005064;0.005885;0.005157;0.005345;0.005830;0.005435;0.005328;0.005694;0.005145;0.006646;0.006817,----,0.403916;0.002118;0.107949;0.000000;0.019317;0.345598;0.405328;0.113149;0.045386;0.595907;0.387878;0.338169;0.290215;0.290758;0.968801;1.000000
c31,s19,0.003956;0.003830;0.003799;0.004027;0.003994;0.003617;0.003977;0.003808;0.003999;0.004268;0.004253;0.003701;0.004107;0.003614;0.003895;0.004443,----,0.000000;0.358191;0.229117;0.206622;0.249501;0.335634;0.267930;0.102666;0.242428;0.904947;0.690459;0.396574;0.399269;0.354706;0.510185;1.000000
c31,s2,0.004547;0.004510;0.004642;0.004945;0.004392;0.004686;0.004755;0.004525;0.004906;0.004629;0.004533;0.004519;0.004541;0.004627;0.004571;0.005087,----,0.000000;0.336169;0.262741;0.585749;0.228164;0.679967;0.338928;0.133519;0.092997;0.584634;0.576466;0.200566;0.175996;0.655377;0.599926;1.000000
c31,s20,0.003401;0.003603;0.003510;0.003587;0.003468;0.003410;0.003372;0.004775;0.003888;0.003795;0.004009;0.007556;0.004355;0.004492;0.004378;0.003970,----,0.000000;0.084663;0.124625;0.296399;0.182151;0.436803;0.254814;0.532850;0.335129;0.637807;0.539529;1.000000;0.602016;0.827598;0.751045;0.689197
c31,s21,0.003682;0.003732;0.003867;0.003729;0.004497;0.003737;0.003498;0.004035;0.004184;0.004163;0.003837;0.004712;0.003611;0.003832;0.003450;0.004109,----,0.121955;0.453636;0.198270;0.251979;0.831589;0.891888;0.295169;0.519468;0.169298;0.964068;0.744763;1.000000;0.000000;0.687441;0.580536;0.854492
c31,s22,0.007161;0.005421;0.005306;0.005332;0.005605;0.005113;0.005108;0.005325;0.006405;0.005405;0.005430;0.006329;0.005099;0.005374;0.004819;0.005314,----,1.000000;0.238247;0.059206;0.398443;0.367721;0.569992;0.195221;0.423341;0.365473;0.680659;0.651250;0.769246;0.000000;0.533586;0.465609;0.736049
c31,s23,0.004739;0.004851;0.004859;0.004608;0.004565;0.004704;0.004599;0.004967;0.004761;0.004807;0.004868;0.004824;0.005363;0.005291;0.005065;0.004839,----,0.225812;0.367995;0.549774;0.239667;0.387496;0.461977;0.000000;0.341138;0.075801;0.759364;0.889595;0.804990;0.334534;0.967001;1.000000;0.812756
c31,s24,0.004017;0.004161;0.004349;0.004382;0.004172;0.004522;0.004446;0.004240;0.004458;0.004469;0.004034;0.004554;0.004362;0.004443;0.004201;0.004144,----,0.000000;0.444586;0.365549;0.355073;0.647197;1.000000;0.698785;0.574541;0.402459;0.932386;0.582732;0.922062;0.340242;0.897788;0.756628;0.663752
c31,s25,0.001992;0.002107;0.002040;0.002054;0.001897;0.001885;0.002065;0.001974;0.002099;0.001931;0.002186;0.002054;0.002626;0.002132;0.002190;0.002015,----,0.356806;0.323063;0.480490;0.637976;0.000000;0.455505;0.785672;0.580874;0.403151;0.690365;0.959762;0.894457;1.000000;0.925097;0.875955;0.881059
c31,s26,0.007973;0.007742;0.008071;0.007338;0.007766;0.007566;0.007464;0.007692;0.007290;0.006536;0.007128;0.007211;0.006775;0.007407;0.007143;0.006867,----,0.665809;0.713675;0.992632;0.545268;0.690262;0.742820;0.445818;0.614847;0.437532;0.438664;0.492877;0.538497;0.000000;0.919807;1.000000;0.846436
c31,s27,0.002570;0.002382;0.002601;0.002552;0.002558;0.002693;0.002944;0.002374;0.002707;0.002489;0.002321;0.002406;0.002612;0.002317;0.002256;0.002468,----,0.130727;0.133961;0.369267;0.390400;0.561599;1.000000;0.716270;0.000000;0.326555;0.666144;0.632910;0.570171;0.096237;0.182293;0.472698;0.477224
c31,s28,0.004516;0.004401;0.003996;0.004754;0.004274;0.004233;0.004279;0.004549;0.005080;0.004191;0.004296;0.004117;0.004663;0.004581;0.004315;0.004352,----,0.264687;0.457834;0.000000;0.697806;0.556457;0.799375;0.551559;0.435869;0.514815;0.645006;0.545656;0.414244;0.398954;0.888913;0.966250;1.000000
c31,s29,0.003640;0.003691;0.003733;0.003951;0.003934;0.003625;0.003897;0.004046;0.003863;0.004472;0.004036;0.003739;0.004511;0.004460;0.004084;0.004632,----,0.000000;0.191444;0.309096;0.436715;0.358600;0.332977;0.250090;0.264098;0.044164;0.860223;0.637779;0.557504;0.590443;0.797644;0.720725;1.000000
